,title,price,link
85,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/1TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","78,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzU0NDU2MTU2NzkzNzY4OjE3Mjg4Mzk3MDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAxMTczMjgzMjo6MTo6&url=%2FAcer-i5-13420H-Graphics-Display-ANV15-51%2Fdp%2FB0CQP4T1JV%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.OcFciH9v9aaHN7SR_SVDo8KXkfyli_MvFgztYYobYCAudk21-0BQlHbsvDnggm1I45NfR7XvENOoMtz00IZT9w.XMNaaEf1cF7vQtfQgjkKtDP8oaAYp6-oxQfyTe4sKYE%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0CQP4T1JV%26pd_rd_r%3D1f0a7031-7e41-413a-8236-f8dd82445ca4%26pd_rd_w%3DeYNAp%26pd_rd_wg%3DP7Pwg%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DQPGVNXJAME8TGXG2BGVA%26qid%3D1728839706%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
86,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","72,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzU0NDU2MTU2NzkzNzY4OjE3Mjg4Mzk3MDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEzMjgwMTMzNDMzMjo6Mjo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.OcFciH9v9aaHN7SR_SVDo8KXkfyli_MvFgztYYobYCAudk21-0BQlHbsvDnggm1I45NfR7XvENOoMtz00IZT9w.XMNaaEf1cF7vQtfQgjkKtDP8oaAYp6-oxQfyTe4sKYE%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3D1f0a7031-7e41-413a-8236-f8dd82445ca4%26pd_rd_w%3DeYNAp%26pd_rd_wg%3DP7Pwg%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DQPGVNXJAME8TGXG2BGVA%26qid%3D1728839706%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
87,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTA1NzI5NDQ4NDc4NTMxOjE3Mjg4Mzk2OTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNDUwNDQyNzMzMjo6Mzo6&url=%2FHP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU%2Fdp%2FB0B4N77Y34%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.bV0OaW_UXK9vTqq6IBygoyBjbxmBh84DBSGkxrfIeujqdoSafrNHViwk1ZLRakI1OQf7SMJZkOSr2RPLCTuVgg.Qe0ODHeKjYjvwh2k4dmoTmjJDGLEhuit90jqawVvKbk%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0B4N77Y34%26pd_rd_r%3D6c20d7e0-6b40-4039-bc95-ab8a43e38dda%26pd_rd_w%3D3PVTQ%26pd_rd_wg%3DhQgVo%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D3TRYRECWR7RJ2YMWND7K%26qid%3D1728839692%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
88,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","54,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzU0NDU2MTU2NzkzNzY4OjE3Mjg4Mzk3MDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4MTUwMDA4OTAzMjo6Mzo6&url=%2FAcer-Graphics-Win11Home-A515-58GM-Fingerprint%2Fdp%2FB0D1G7B66L%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.OcFciH9v9aaHN7SR_SVDo8KXkfyli_MvFgztYYobYCAudk21-0BQlHbsvDnggm1I45NfR7XvENOoMtz00IZT9w.XMNaaEf1cF7vQtfQgjkKtDP8oaAYp6-oxQfyTe4sKYE%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0D1G7B66L%26pd_rd_r%3D1f0a7031-7e41-413a-8236-f8dd82445ca4%26pd_rd_w%3DeYNAp%26pd_rd_wg%3DP7Pwg%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DQPGVNXJAME8TGXG2BGVA%26qid%3D1728839706%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-52-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
89,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU  ","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzU0NDU2MTU2NzkzNzY4OjE3Mjg4Mzk3MDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAyMjQyOTQzMjo6NDo6&url=%2FHP-i7-1255U-15-6-inch-Graphics-fq5190TU%2Fdp%2FB0C3D99LTP%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.OcFciH9v9aaHN7SR_SVDo8KXkfyli_MvFgztYYobYCAudk21-0BQlHbsvDnggm1I45NfR7XvENOoMtz00IZT9w.XMNaaEf1cF7vQtfQgjkKtDP8oaAYp6-oxQfyTe4sKYE%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0C3D99LTP%26pd_rd_r%3D1f0a7031-7e41-413a-8236-f8dd82445ca4%26pd_rd_w%3DeYNAp%26pd_rd_wg%3DP7Pwg%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DQPGVNXJAME8TGXG2BGVA%26qid%3D1728839706%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-53-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
90,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","44,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_54?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-54
91,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU  ","64,990",https://amazon.in//HP-i7-1255U-15-6-inch-Graphics-fq5190TU/dp/B0C3D99LTP/ref=sr_1_55?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-55
92,"Acer Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","26,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_56?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-56
93,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms Response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","62,600",https://amazon.in//HP-i5-12450H-15-6-inch-Response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_57?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-57
94,"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 2050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZF-RP258WS  ","54,990",https://amazon.in//ASUS-Vivobook-300nits-i5-12500H-K3605ZF-RP258WS/dp/B09LCJ87VC/ref=sr_1_58?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-58
95,"ASUS TUF Gaming F15, Intel Core i7 12700H 12th Gen, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/90WHr/Jaeger Gray/2.2 Kg), FX577ZC-HN193W  ","76,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzAxOTU3MDM5NDE2MjIwOjE3Mjg4Mzk3MDc6c3BfbXRmOjMwMDI4MTUwMDA4OTgzMjo6MDo6&url=%2FASUS-15-6-inch-GeForce-Windows-FX577ZC-HN193W%2Fdp%2FB0D5DB77RT%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839706%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
96,"MSI Cyborg 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Translucent Black/1.98Kg), A12VE-070IN  ","77,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzAxOTU3MDM5NDE2MjIwOjE3Mjg4Mzk3MDc6c3BfbXRmOjMwMDM0MTk2OTg4MTIzMjo6MDo6&url=%2FMSI-i7-12650H-Windows-Translucent-A12VE-070IN%2Fdp%2FB0BW9HGBHP%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839706%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
97,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","39,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_61?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-61
